"city, state_name",lat,lng,population,density
"Leicester, New York",42.7709,-77.8969,440,470
"St. Ann Highlands, Colorado",39.9873,-105.4557,440,122
"Buckner, Illinois",37.9807,-89.0151,440,194
"Dix, Illinois",38.4431,-88.9423,440,81
"Cleveland, Utah",39.3494,-110.8556,440,199
"Irondale, Missouri",37.8356,-90.6718,440,318
"Herman, Minnesota",45.8105,-96.1414,440,153
"New Era, Michigan",43.5595,-86.3477,440,202
"Norwich, Kansas",37.4573,-97.8478,440,422
"Sacramento, Kentucky",37.4160,-87.2678,440,394
"Wheeler, Oregon",45.6874,-123.8871,440,329
"Oakesdale, Washington",47.1305,-117.2465,439,163
"Junction City, Wisconsin",44.5930,-89.7679,439,112
"Prairie Farm, Wisconsin",45.2368,-91.9804,439,176
"San Fidel, New Mexico",35.1025,-107.5975,439,40
"DISH, Texas",33.1330,-97.3014,439,104
"Parkton, North Carolina",34.9028,-79.0098,439,249
"Kelayres, Pennsylvania",40.9006,-76.0046,439,1480
"Natural Steps, Arkansas",34.8669,-92.4881,439,60
"East Middlebury, Vermont",43.9747,-73.1056,439,239
"Strasburg, Illinois",39.3497,-88.6212,439,317
"Ideal, Georgia",32.3726,-84.1894,439,148
"Bloomingdale, Michigan",42.3833,-85.9590,439,149
"Coram, Montana",48.4306,-114.0444,439,45
"Bear Creek, Wisconsin",44.5313,-88.7275,438,183
"Leakey, Texas",29.7254,-99.7631,438,301
"Dry Prong, Louisiana",31.5806,-92.5305,438,122
"Cheyney University, Pennsylvania",39.9343,-75.5306,438,633
"Tharptown, Pennsylvania",40.8028,-76.5717,438,1732
"Lawrence, Pennsylvania",40.3042,-80.1185,438,688
"Marlin, Pennsylvania",40.6860,-76.2422,438,186
"Lindcove, California",36.3595,-119.0721,438,247
"Industry, Illinois",40.3270,-90.6082,438,367
"Pleasant Grove, Maryland",39.6803,-78.6903,438,106
"Cunningham, Kansas",37.6447,-98.4311,438,362
"Chase, Kansas",38.3553,-98.3489,438,608
"Noxapater, Mississippi",32.9936,-89.0636,438,167
"Fossil, Oregon",44.9981,-120.2146,438,215
"Murdo, South Dakota",43.8893,-100.7142,438,268
"Goodland, Florida",25.9252,-81.6480,437,1094
"Hornbeck, Louisiana",31.3265,-93.3960,437,146
"Ivanhoe, Virginia",36.8428,-80.9683,437,62
"Potter Valley, California",39.3190,-123.1123,437,41
"Miles, Iowa",42.0481,-90.3133,437,133
"Marysvale, Utah",38.4384,-112.2544,437,9
"Galena, Missouri",36.8054,-93.4709,437,226
"New Auburn, Minnesota",44.6728,-94.2320,437,247
"Kensington, Kansas",39.7667,-99.0329,437,503
"Potwin, Kansas",37.9388,-97.0183,437,719
"D'Lo, Mississippi",31.9869,-89.9011,437,242
"Curlew Lake, Washington",48.7311,-118.6663,436,38
"Rose Hill Acres, Texas",30.1933,-94.1930,436,434
"Mount Enterprise, Texas",31.9113,-94.6826,436,113
"Hodge, Louisiana",32.2719,-92.7303,436,174
"Bolivar, Pennsylvania",40.3952,-79.1521,436,987
"Pomeroy, Pennsylvania",39.9639,-75.8850,436,514
"Floyd, Virginia",36.9118,-80.3184,436,369
"McMullin, Virginia",36.8179,-81.5775,436,171
"Rockford, Alabama",32.8896,-86.2150,436,50
"Neponset, Illinois",41.2968,-89.7894,436,165
"Jerry City, Ohio",41.2537,-83.6023,436,167
"Bucklin, Missouri",39.7837,-92.8879,436,142
"Meadville, Missouri",39.7882,-93.2992,436,311
"Newburg, Missouri",37.9160,-91.9004,436,261
"McLain, Mississippi",31.1037,-88.8239,436,49
"Shuqualak, Mississippi",32.9793,-88.5693,436,149
"Huntington, Oregon",44.3502,-117.2668,436,225
"Mount Vernon, South Dakota",43.7126,-98.2610,436,484
"Hunts Point, Washington",47.6444,-122.2293,435,547
"Fountain, North Carolina",35.6720,-77.6308,435,180
"Guys, Tennessee",35.0191,-88.5427,435,14
"Duanesburg, New York",42.7636,-74.1350,435,68
"Mechanicsville, Pennsylvania",40.6908,-76.1807,435,515
"Monroe Center, Illinois",42.1003,-88.9941,435,138
"Riverdale, Iowa",41.5371,-90.4637,435,91
"Murray City, Ohio",39.5097,-82.1678,435,529
"Kismet, Kansas",37.2045,-100.7015,435,712
"Florence, Kansas",38.2431,-96.9293,435,216
"Ellendale, Delaware",38.8102,-75.4250,434,394
"Sanostee, New Mexico",36.4329,-108.8730,434,36
"Gallatin, Texas",31.8968,-95.1520,434,36
"Karnak, Illinois",37.2942,-88.9758,434,92
"Claypool, Indiana",41.1306,-85.8826,434,686
"Leitersburg, Maryland",39.6928,-77.6206,434,95
"Wynona, Oklahoma",36.5458,-96.3267,434,313
"Belmont, Ohio",40.0279,-81.0410,434,629
"White Pine, Michigan",46.7402,-89.5812,434,33
"Bay Port, Michigan",43.8378,-83.3741,434,50
"Converse, Louisiana",31.7795,-93.7001,433,76
"Fessenden, North Dakota",47.6496,-99.6267,433,378
"Hampton, Nebraska",40.8812,-97.8875,433,483
"Leeds, New York",42.2529,-73.8940,433,315
"Three Springs, Pennsylvania",40.1970,-77.9819,433,135
"Vansant, Virginia",37.2358,-82.0960,433,55
"Crawford, Colorado",38.7049,-107.6093,433,665
"Hiouchi, California",41.7936,-124.0662,433,288
"Hull, Illinois",39.7086,-91.2034,433,91
"Perrysville, Indiana",40.0532,-87.4360,433,655
"Little Rock, Iowa",43.4455,-95.8804,433,208
"Marquette, Iowa",43.0443,-91.1920,433,89
"Novinger, Missouri",40.2341,-92.7066,433,212
"Cawker City, Kansas",39.5095,-98.4331,433,166
"Piltzville, Montana",46.8582,-113.8591,433,223
"Almond, Wisconsin",44.2607,-89.4087,432,159
"Edith Endave, New Mexico",35.2104,-106.5890,432,110
"Morning Glory, Texas",31.5648,-106.2089,432,155
"Brushton, New York",44.8308,-74.5117,432,603
"Machias, New York",42.4156,-78.4882,432,192
"Garrett, Pennsylvania",39.8643,-79.0619,432,329
"Long Branch, Pennsylvania",40.0984,-79.8801,432,52
"Mad River, California",40.4325,-123.4917,432,4
"Waltonville, Illinois",38.2141,-89.0381,432,134
"Lava Hot Springs, Idaho",42.6198,-112.0098,432,240
"Stony Ridge, Ohio",41.5075,-83.5093,432,97
"Beaver, Ohio",39.0319,-82.8252,432,427
"Washburn, Missouri",36.5888,-93.9655,432,186
"Ridgeway, Missouri",40.3781,-93.9379,432,137
"Zeba, Michigan",46.7928,-88.4133,432,46
"Bird City, Kansas",39.7495,-101.5328,432,73
"Wilroads Gardens, Kansas",37.7153,-99.9269,432,74
"Promised Land, South Carolina",34.1277,-82.2307,432,106
"Pathfork, Kentucky",36.7595,-83.4711,432,134
"Middleway, West Virginia",39.3032,-77.9810,431,148
"Caswell Beach, North Carolina",33.9074,-78.0473,431,56
"Cherry Creek, New York",42.2959,-79.1008,431,122
"Ernest, Pennsylvania",40.6783,-79.1647,431,724
"Wilkerson, California",37.2794,-118.3877,431,29
"Bondville, Illinois",40.1115,-88.3683,431,662
"Herrick, Illinois",39.2196,-88.9848,431,454
"Amo, Indiana",39.6889,-86.6127,431,271
"Peavine, Oklahoma",35.8903,-94.6064,431,17
"Derby, Ohio",39.7640,-83.2068,431,125
"Clarksville, Missouri",39.3693,-90.9049,431,286
"Leonardville, Kansas",39.3641,-96.8596,431,569
"Crawfordsville, Oregon",44.3562,-122.8649,431,86
"Klickitat, Washington",45.8180,-121.1626,430,176
"Raft Island, Washington",47.3293,-122.6686,430,599
"Malone, Washington",46.9779,-123.3035,430,18
"Lake Hart, Florida",28.3851,-81.2322,430,146
"Beverly Beach, Florida",29.5165,-81.1476,430,494
"Glenburn, North Dakota",48.5136,-101.2211,430,551
"Almond, New York",42.3193,-77.7386,430,294
"Keswick, California",40.6135,-122.4606,430,49
"Silas, Alabama",31.7678,-88.3258,430,31
"Yarborough Landing, Arkansas",33.7126,-94.0108,430,74
"Edgewood, Illinois",38.9222,-88.6641,430,165
"Shidler, Oklahoma",36.7808,-96.6596,430,215
"Halchita, Utah",37.1314,-109.9131,430,9
"Ewing, Missouri",40.0088,-91.7147,430,265
"Wykoff, Minnesota",43.7086,-92.2674,430,177
"Centertown, Kentucky",37.4177,-86.9959,430,530
"Neshkoro, Wisconsin",43.9650,-89.2159,429,82
"Angus, Texas",31.9976,-96.4270,429,50
"South Heart, North Dakota",46.8679,-102.9895,429,173
"McCool Junction, Nebraska",40.7440,-97.6007,429,343
"Hewlett Bay Park, New York",40.6346,-73.6953,429,490
"Commodore, Pennsylvania",40.7154,-78.9390,429,216
"Ramey, Pennsylvania",40.8017,-78.3994,429,178
"Yolo, California",38.7405,-121.8093,429,120
"Apple Canyon Lake, Illinois",42.4302,-90.1642,429,44
"Turkey Creek, Arizona",33.8011,-109.9461,429,201
"Spavinaw, Oklahoma",36.3927,-95.0501,429,442
"Ellsinore, Missouri",36.9326,-90.7479,429,327
"Sturgeon Lake, Minnesota",46.3863,-92.8241,429,43
"Oklee, Minnesota",47.8390,-95.8509,429,268
"North Carrollton, Mississippi",33.5186,-89.9193,429,525
"Rosholt, South Dakota",45.8662,-96.7316,429,560
"Birchwood, Wisconsin",45.6577,-91.5507,428,153
"Yantis, Texas",32.9305,-95.5761,428,89
"Tierra Verde, Texas",27.7616,-97.7174,428,82
"Fruitvale, Texas",32.6834,-95.8036,428,87
"Washington Park, North Carolina",35.5328,-77.0316,428,625
"Greeley Center, Nebraska",41.5484,-98.5305,428,262
"Russell, Massachusetts",42.1965,-72.8642,428,71
"Purcell, Missouri",37.2433,-94.4394,428,380
"Whitesville, West Virginia",37.9825,-81.5367,427,536
"Hulett, Wyoming",44.6828,-104.5982,427,191
"Ropesville, Texas",33.4132,-102.1552,427,454
"Topsail Beach, North Carolina",34.3744,-77.6322,427,37
"Parish, New York",43.4058,-76.1264,427,104
"Troutville, Virginia",37.4168,-79.8779,427,238
"Williams Creek, Indiana",39.9001,-86.1502,427,492
"Conesville, Iowa",41.3796,-91.3486,427,459
"Eden, Idaho",42.6053,-114.2090,427,528
"Cement City, Michigan",42.0682,-84.3282,427,184
"Hanover, Michigan",42.1001,-84.5540,427,392
"Weir, Mississippi",33.2635,-89.2905,427,156
"Hamilton, Mississippi",33.7460,-88.4095,427,52
"Leola, South Dakota",45.7212,-98.9386,427,222
"Hilltop, West Virginia",37.9392,-81.1527,426,251
"Encampment, Wyoming",41.2088,-106.7948,426,102
"Jaconita, New Mexico",35.8857,-106.0611,426,244
"Macclesfield, North Carolina",35.7523,-77.6703,426,317
"Millingport, North Carolina",35.3763,-80.3113,426,28
"Four Bears Village, North Dakota",47.9871,-102.5939,426,161
"Au Sable Forks, New York",44.4507,-73.6738,426,66
"South Renovo, Pennsylvania",41.3244,-77.7430,426,806
"Victor, Colorado",38.7087,-105.1420,426,573
"Nord, California",39.7740,-121.9549,426,78
"Bitter Springs, Arizona",36.6118,-111.6475,426,20
"Sugar Grove, Ohio",39.6280,-82.5455,426,568
"Niangua, Missouri",37.3886,-92.8304,426,401
"Rabbit Hash, Kentucky",38.9240,-84.8503,426,32
"Bonanza, Oregon",42.2003,-121.4066,426,200
"Christine, Texas",28.7863,-98.4979,425,95
"Nuiqsut, Alaska",70.2135,-150.9897,425,18
"Ansley, Nebraska",41.2863,-99.3825,425,228
"North Rose, New York",43.1872,-76.8864,425,97
"Tionesta, Pennsylvania",41.4937,-79.4480,425,119
"Nuremberg, Pennsylvania",40.9378,-76.1685,425,274
"South Fork, Colorado",37.6691,-106.6418,425,65
"De Land, Illinois",40.1218,-88.6435,425,386
"German Valley, Illinois",42.2143,-89.4845,425,343
"Attapulgus, Georgia",30.7495,-84.4839,425,206
"Macks Creek, Missouri",37.9667,-92.9666,425,111
"Delta, Missouri",37.1974,-89.7392,425,416
"Artesia, Mississippi",33.4164,-88.6425,425,223
"Benham, Kentucky",36.9652,-82.9544,425,700
"Hermosa, South Dakota",43.8398,-103.1930,425,341
"Hixton, Wisconsin",44.3831,-91.0148,424,143
"Matewan, West Virginia",37.6260,-82.1700,424,296
"Honomu, Hawaii",19.8695,-155.1124,424,358
"Rolling Hills, Wyoming",42.9037,-105.8431,424,249
"Iola, Texas",30.7719,-96.0771,424,158
"Vanderbilt, Texas",28.8208,-96.6096,424,85
"St. Helena, North Carolina",34.5166,-77.9174,424,29
"Clarendon, Pennsylvania",41.7807,-79.0941,424,486
"Rices Landing, Pennsylvania",39.9476,-79.9986,424,206
"Morrison, Colorado",39.6430,-105.1936,424,75
"Winslow, Arkansas",35.8008,-94.1305,424,89
"Sumner, Georgia",31.5103,-83.7368,424,92
"Orland, Indiana",41.7305,-85.1722,424,238
"Ochelata, Oklahoma",36.6011,-95.9808,424,676
"Bell, Oklahoma",35.7544,-94.5349,424,13
"Cove, Utah",41.9683,-111.7793,424,11
"Uplands Park, Missouri",38.6927,-90.2828,424,2482
"Miltona, Minnesota",46.0462,-95.2931,424,246
"Upsala, Minnesota",45.8100,-94.5673,424,50
"Wrenshall, Minnesota",46.6217,-92.3840,424,109
"Rose Creek, Minnesota",43.6045,-92.8289,424,333
"Alta Vista, Kansas",38.8628,-96.4889,424,469
"Clayton, Washington",48.0013,-117.5613,423,126
"Spring Ridge, Florida",29.8218,-82.7245,423,50
"Green Valley Farms, Texas",26.1219,-97.5610,423,42
"Goldonna, Louisiana",32.0193,-92.9162,423,14
"Teachey, North Carolina",34.7690,-78.0093,423,160
"Minnesott Beach, North Carolina",34.9858,-76.8239,423,47
"Hemlock, New York",42.7937,-77.6073,423,87
"Coral, Pennsylvania",40.5020,-79.1746,423,924
"Stonerstown, Pennsylvania",40.2155,-78.2572,423,459
"Barton, Maryland",39.5323,-79.0171,423,790
"Pleasant City, Ohio",39.9033,-81.5437,423,925
"Freeburg, Missouri",38.3164,-91.9223,423,195
"Hardwood Acres, Michigan",44.7213,-85.8261,423,312
"Glen Elder, Kansas",39.5002,-98.3067,423,374
"Abbeville, Mississippi",34.5034,-89.5025,423,47
"Benoit, Mississippi",33.6517,-91.0087,423,167
"Poplar Hills, Kentucky",38.1780,-85.6931,423,6406
"Keyport, Washington",47.6993,-122.6232,422,322
"Berwind, West Virginia",37.2658,-81.6632,422,564
"B and E, Texas",26.3565,-98.7537,422,2337
"Lake Colorado City, Texas",32.3491,-100.9376,422,21
"Noatak, Alaska",67.5987,-163.0309,422,10
"Buckland, Alaska",65.9784,-161.1341,422,191
"Vanleer, Tennessee",36.2381,-87.4466,422,232
"Mather, Pennsylvania",39.9357,-80.0751,422,185
"Stouchsburg, Pennsylvania",40.3808,-76.2306,422,120
"Hytop, Alabama",34.8965,-86.0880,422,47
"Edgartown, Massachusetts",41.3903,-70.5190,422,132
"Garden Valley, Idaho",44.0830,-115.9612,422,22
"Fort Coffee, Oklahoma",35.2942,-94.5726,422,25
"Lindsey, Ohio",41.4217,-83.2210,422,104
"Bell City, Missouri",37.0237,-89.8196,422,296
"Campton, Kentucky",37.7353,-83.5473,422,163
"Haines, Oregon",44.9123,-117.9396,422,215
"Blue River, Wisconsin",43.1844,-90.5719,421,178
"Everglades, Florida",25.8579,-81.3862,421,177
"New Village, New Jersey",40.7184,-75.0774,421,171
"Avinger, Texas",32.8981,-94.5531,421,83
"Oak Valley, Texas",32.0331,-96.5116,421,84
"Milano, Texas",30.7083,-96.8594,421,88
"West Jefferson, Alabama",33.6520,-87.0569,421,90
"Kennedy, Alabama",33.5809,-87.9862,421,52
"Sublette, Illinois",41.6437,-89.2308,421,507
"Ipava, Illinois",40.3526,-90.3234,421,606
"Birmingham, Iowa",40.8777,-91.9472,421,153
"Parsonsburg, Maryland",38.3936,-75.4748,421,124
"Ketchum, Oklahoma",36.5261,-95.0383,421,127
"Meadville, Mississippi",31.4721,-90.8930,421,147
"New Hebron, Mississippi",31.7332,-89.9833,421,242
"Paguate, New Mexico",35.1356,-107.3640,420,21
"Lake Arthur, New Mexico",32.9994,-104.3637,420,304
"Stovall, North Carolina",36.4475,-78.5689,420,154
"Old Hundred, North Carolina",34.8246,-79.5922,420,167
"Brady, Nebraska",41.0223,-100.3674,420,494
"Bellwood, Nebraska",41.3419,-97.2400,420,681
"Stanton, Tennessee",35.4613,-89.4013,420,316
"Mooers, New York",44.9638,-73.5877,420,133
"Gouglersville, Pennsylvania",40.2701,-76.0192,420,118
"Cooperstown, Pennsylvania",41.4998,-79.8736,420,292
"Frizzleburg, Pennsylvania",41.0744,-80.4490,420,58
"Rosslyn Farms, Pennsylvania",40.4224,-80.0886,420,289
"Parrott, Virginia",37.2168,-80.6242,420,48
"Oak Glen, California",34.0448,-116.9497,420,10
"Arlington, Indiana",39.6457,-85.5796,420,110
"Ashton, Iowa",43.3089,-95.7925,420,163
"Naytahwaush, Minnesota",47.2704,-95.6334,420,55
"Scotch Meadows, North Carolina",34.6890,-79.5177,419,474
"Richburg, New York",42.0887,-78.1565,419,179
"Spring Mills, Pennsylvania",40.8534,-77.5654,419,277
"Fountain Springs, Pennsylvania",40.7722,-76.3284,419,288
"Mammoth, Pennsylvania",40.1987,-79.4628,419,80
"Galva, Iowa",42.5059,-95.4177,419,227
"Lawler, Iowa",43.0720,-92.1532,419,170
"Mud Lake, Idaho",43.8431,-112.4800,419,1136
"New Germany, Minnesota",44.8861,-93.9731,419,162
"Fisher, Minnesota",47.7993,-96.7995,419,379
"Vermillion, Minnesota",44.6735,-92.9643,419,164
"Linwood, Kansas",39.0019,-95.0363,419,270
"Bentonia, Mississippi",32.6437,-90.3692,419,113
"Harrington, Washington",47.4802,-118.2554,418,413
"Sandyfield, North Carolina",34.3738,-78.3000,418,52
"Branchdale, Pennsylvania",40.6732,-76.3222,418,225
"Marion Center, Pennsylvania",40.7705,-79.0472,418,217
"Foster Center, Rhode Island",41.7898,-71.7328,418,74
"Coaldale, Colorado",38.3563,-105.8155,418,5
"Belleville, Arkansas",35.0915,-93.4458,418,86
"Humboldt, Illinois",39.6047,-88.3201,418,469
"Waveland, Indiana",39.8774,-87.0454,418,487
"Grays River, Washington",46.3608,-123.5890,417,7
"Bud, West Virginia",37.5329,-81.3821,417,51
"Baggs, Wyoming",41.0345,-107.6574,417,318
"Leigh, Nebraska",41.7023,-97.2398,417,268
"North Lynbrook, New York",40.6686,-73.6736,417,1860
"Wyoming, New York",42.8240,-78.0842,417,240
"Manzanola, Colorado",38.1087,-103.8669,417,566
"Maynard, Arkansas",36.4214,-90.9018,417,137
"Birdseye, Indiana",38.3150,-86.6961,417,252
"Vail, Iowa",42.0599,-95.2003,417,281
"Central, Arizona",32.8692,-109.7908,417,96
"Lafayette, Ohio",40.7589,-83.9499,417,692
"College Corner, Ohio",39.5682,-84.8109,417,643
"Union Star, Missouri",39.9794,-94.5987,417,614
"Twin Bridges, Montana",45.5429,-112.3341,417,158
"Readstown, Wisconsin",43.4485,-90.7590,416,93
"Rudolph, Wisconsin",44.4972,-89.8018,416,133
"Cañada de los Alamos, New Mexico",35.5926,-105.8597,416,43
"Finley, North Dakota",47.5125,-97.8373,416,46
"Beaver Crossing, Nebraska",40.7782,-97.2825,416,245
"Spencer, Nebraska",42.8749,-98.7002,416,308
"Coopers Plains, New York",42.1794,-77.1376,416,194
"Lake Almanor Peninsula, California",40.2812,-121.1345,416,52
"Riggins, Idaho",45.4204,-116.3180,416,403
"Little Hocking, Ohio",39.2608,-81.7020,416,387
"Lewis, Kansas",37.9370,-99.2547,416,510
"Evaro, Montana",47.0737,-114.0205,416,9
"Herreid, South Dakota",45.8377,-100.0749,416,115
"Tuluksak, Alaska",61.1050,-160.9493,415,54
"Lowgap, North Carolina",36.5232,-80.8671,415,140
"Union Deposit, Pennsylvania",40.2910,-76.6810,415,570
"Bombay Beach, California",33.3548,-115.7307,415,170
"Mount Pleasant, Arkansas",35.9818,-91.7771,415,45
"Leslie, Arkansas",35.8294,-92.5563,415,211
"Tiger, Georgia",34.8458,-83.4330,415,193
"Savannah, Ohio",40.9669,-82.3661,415,280
"Urbana, Missouri",37.8436,-93.1676,415,166
"Long Beach, Minnesota",45.6509,-95.4294,415,110
"Holyrood, Kansas",38.5876,-98.4120,415,372
"Parkerfield, Kansas",37.0678,-96.9957,415,175
"Rosa Sánchez, Puerto Rico",18.0623,-65.9141,415,367
"Salley, South Carolina",33.5678,-81.3037,415,213
"Beech Grove, Kentucky",37.6183,-87.3920,415,86
"Mesquite, New Mexico",32.1670,-106.6885,414,195
"St. Michael, Alaska",63.4664,-162.1324,414,7
"Salemburg, North Carolina",35.0152,-78.5029,414,163
"Fernville, Pennsylvania",41.0024,-76.4752,414,197
"Oval, Pennsylvania",41.1522,-77.1746,414,145
"Mapleton, Pennsylvania",40.3928,-77.9412,414,873
"Plainfield, Iowa",42.8446,-92.5357,414,477
"Midland, Maryland",39.5897,-78.9485,414,1011
"Tribbey, Oklahoma",35.0992,-97.0938,414,8
"Nevis, Minnesota",46.9646,-94.8423,414,172
"Big Lake, Minnesota",46.7012,-92.6284,414,75
"Kinde, Michigan",43.9405,-82.9963,414,135
"Colony, Kansas",38.0712,-95.3629,414,330
"Glen, Mississippi",34.8585,-88.4199,414,34
"Shenandoah Junction, West Virginia",39.3531,-77.8375,413,157
"Delaware Park, New Jersey",40.7052,-75.1883,413,650
"Rincon, New Mexico",32.6729,-107.0764,413,161
"Ruth, North Carolina",35.3824,-81.9448,413,375
"Thornburg, Pennsylvania",40.4345,-80.0842,413,366
"Walker Lake, Nevada",38.6468,-118.7572,413,116
"Plainfield, Vermont",44.2766,-72.4270,413,705
"Cutler, Illinois",38.0325,-89.5676,413,340
"Bussey, Iowa",41.2057,-92.8843,413,479
"Randlett, Oklahoma",34.1773,-98.4639,413,254
"Deepwater, Missouri",38.2592,-93.7746,413,187
"Clinton, Minnesota",45.4632,-96.4415,413,166
"Union, Washington",47.3475,-123.0952,412,98
"Naselle, Washington",46.3650,-123.8013,412,70
"Mattoon, Wisconsin",45.0046,-89.0411,412,97
"Wallace, West Virginia",39.4072,-80.4911,412,112
"Peak Place, New Mexico",35.7911,-105.9432,412,121
"Whiteface, Texas",33.5995,-102.6134,412,270
"Leming, Texas",29.0684,-98.4722,412,32
"Bloomingburg, New York",41.5519,-74.4437,412,231
"Weldon, Illinois",40.1216,-88.7497,412,595
"Bay View Gardens, Illinois",40.8102,-89.5272,412,233
"Asher, Oklahoma",34.9884,-96.9254,412,200
"Fredericksburg, Ohio",40.6770,-81.8697,412,493
"Montezuma Creek, Utah",37.2563,-109.3030,412,13
"McCune, Kansas",37.3539,-95.0190,412,500
"Bucyrus, Kansas",38.7237,-94.7140,412,79
"Carlisle, South Carolina",34.5921,-81.4645,412,112
"Richlawn, Kentucky",38.2547,-85.6412,412,1571
"Wasco, Oregon",45.5916,-120.6975,412,157
"Cochrane, Wisconsin",44.2281,-91.8387,411,193
"Oliver, Wisconsin",46.6493,-92.1884,411,76
"Havana, Texas",26.2507,-98.5091,411,195
"Ronda, North Carolina",36.2217,-80.9432,411,146
"Boydton, Virginia",36.6660,-78.3908,411,193
"Romeo, Colorado",37.1718,-105.9854,411,679
"Terminous, California",38.1154,-121.4896,411,162
"New Vienna, Iowa",42.5477,-91.1139,411,340
